,locus_tag,deg_id
69501,PA0617,DNEG10360583
69502,PA0618,DNEG10360584
69503,PA0619,DNEG10360585
69504,PA0620,DNEG10360586
69505,PA0621,DNEG10360587
69506,PA0622,DNEG10360588
69507,PA0623,DNEG10360589
69508,PA0624,DNEG10360590
69509,PA0625,DNEG10360591
69510,PA0626,DNEG10360592
69511,PA0627,DNEG10360593
69512,PA0628,DNEG10360594
69513,PA0629,DNEG10360595
69514,PA0630,DNEG10360596
69515,PA0631,DNEG10360597
69516,PA0633,DNEG10360598
69517,PA0634,DNEG10360599
69518,PA0635,DNEG10360600
69519,PA0636,DNEG10360601
69520,PA0637,DNEG10360602
69521,PA0638,DNEG10360603
69522,PA0639,DNEG10360604
69523,PA0640,DNEG10360605
69524,PA0641,DNEG10360606
69525,PA0643,DNEG10360607
69526,PA0644,DNEG10360608
69527,PA0645,DNEG10360609
69528,PA0646,DNEG10360610
69529,PA0647,DNEG10360611
69530,PA0648,DNEG10360612
69531,PA0649,DNEG10360613
69532,PA0650,DNEG10360614
69533,PA0651,DNEG10360615
69534,PA0652,DNEG10360616
69535,PA0653,DNEG10360617
69536,PA0654,DNEG10360618
69537,PA0655,DEG10360031
69538,PA0656,DNEG10360619
69539,PA0657,DNEG10360620
69540,PA0658,DNEG10360621
69541,PA0659,DNEG10360622
69542,PA0660,DNEG10360623
69543,PA0661,DNEG10360624
69544,PA0662,DNEG10360625
69545,PA0663,DNEG10360626
69546,PA0664,DNEG10360627
69547,PA0665,DEG10360032
69548,PA0666,DNEG10360628
69549,PA0667,DNEG10360629
69550,PA0668,DNEG10360630
69551,PA0669,DNEG10360631
69552,PA0670,DNEG10360632
69553,PA0671,DNEG10360633
69554,PA0672,DNEG10360634
69555,PA0673,DNEG10360635
69556,PA0674,DNEG10360636
69557,PA0675,DNEG10360637
69558,PA0676,DNEG10360638
69559,PA0677,DNEG10360639
69560,PA0678,DEG10360033
69561,PA0679,DNEG10360640
69562,PA0680,DNEG10360641
69563,PA0681,DNEG10360642
69564,PA0682,DNEG10360643
69565,PA0683,DNEG10360644
69566,PA0684,DNEG10360645
69567,PA0685,DNEG10360646
69568,PA0686,DNEG10360647
69569,PA0687,DNEG10360648
69570,PA0688,DNEG10360649
69571,PA0689,DNEG10360650
69572,PA0690,DNEG10360651
69573,PA0691,DNEG10360652
69574,PA0692,DNEG10360653
69575,PA0693,DNEG10360654
69576,PA0694,DNEG10360655
69577,PA0695,DNEG10360656
69578,PA0696,DNEG10360657
69579,PA0697,DNEG10360658
69580,PA0698,DNEG10360659
69581,PA0699,DNEG10360660
69582,PA0700,DNEG10360661
69583,PA0701,DNEG10360662
69584,PA0701a,-
69585,PA0702,DNEG10360663
69586,PA0703,DNEG10360664
69587,PA0704,DNEG10360665
69588,PA0705,DNEG10360666
69589,PA0706,DNEG10360667
69590,PA0707,DNEG10360668
69591,PA0708,DNEG10360669
69592,PA0709,DNEG10360670
69593,PA0710,DNEG10360671
69594,PA0711,DNEG10360672
69595,PA0712,DNEG10360673
69596,PA0713,DNEG10360674
69597,PA0714,DNEG10360675
69598,PA0715,DNEG10360676
69599,PA0716,DNEG10360677
69600,PA0718,DNEG10360678
69601,PA0719,DNEG10360679
69602,PA0720,DNEG10360680
69603,PA0721,DNEG10360681
69604,PA0722,DNEG10360682
69605,PA0723,DNEG10360683
69606,PA0724,DNEG10360684
69607,PA0725,DNEG10360685
69608,PA0726,DNEG10360686
69609,PA0727,DNEG10360687
69610,PA0728,DNEG10360688
69611,PA0729,DNEG10360689
69612,PA0730,DNEG10360690
69613,PA0731,DNEG10360691
69614,PA0732,DNEG10360692
69615,PA0733,DNEG10360693
69616,PA0734,DNEG10360694
69617,PA0735,DNEG10360695
69618,PA0736,DNEG10360696
69619,PA0736a,-
69620,PA0737,DNEG10360697
69621,PA0738,DNEG10360698
69622,PA0739,DNEG10360699
69623,PA0740,DNEG10360700
69624,PA0741,DNEG10360701
69625,PA0742,DNEG10360702
69626,PA0743,DNEG10360703
69627,PA0744,DNEG10360704
69628,PA0745,DNEG10360705
69629,PA0746,DNEG10360706
69630,PA0747,DNEG10360707
69631,PA0749,DNEG10360708
69632,PA0750,DNEG10360709
69633,PA0751,DNEG10360710
69634,PA0752,DNEG10360711
69635,PA0753,DNEG10360712
69636,PA0754,DNEG10360713
69637,PA0755,DNEG10360714
69638,PA0756,DNEG10360715
69639,PA0757,DNEG10360716
69640,PA0758,DNEG10360717
69641,PA0759,DEG10360034
69642,PA0760,DNEG10360718
69643,PA0761,DNEG10360719
69644,PA0762,DNEG10360720
69645,PA0763,DNEG10360721
69646,PA0764,DNEG10360722
69647,PA0765,DNEG10360723
69648,PA0766,DNEG10360724
69649,PA0767,DNEG10360725
69650,PA0768,DEG10360035
69651,PA0769,DNEG10360726
69652,PA0770,DNEG10360727
69653,PA0771,DEG10360036
69654,PA0772,DNEG10360728
69655,PA0773,DEG10360037
69656,PA0774,DNEG10360729
69657,PA0775,DNEG10360730
69658,PA0776,DNEG10360731
69659,PA0777,DNEG10360732
69660,PA0778,DNEG10360733
69661,PA0779,DNEG10360734
69662,PA0780,DNEG10360735
69663,PA0781,DNEG10360736
69664,PA0782,DNEG10360737
69665,PA0783,DNEG10360738
69666,PA0784,DNEG10360739
69667,PA0785,DNEG10360740
69668,PA0786,DNEG10360741
69669,PA0787,DNEG10360742
69670,PA0788,DNEG10360743
69671,PA0788a,-
69672,PA0789,DNEG10360744
69673,PA0790,DNEG10360745
69674,PA0791,DNEG10360746
69675,PA0792,DNEG10360747
69676,PA0793,DNEG10360748
69677,PA0794,DNEG10360749
69678,PA0795,DNEG10360750
69679,PA0796,DNEG10360751
69680,PA0797,DNEG10360752
69681,PA0798,DNEG10360753
69682,PA0799,DNEG10360754
69683,PA0800,DNEG10360755
69684,PA0801,DNEG10360756
69685,PA0802,DNEG10360757
69686,PA0803,DNEG10360758
69687,PA0804,DNEG10360759
69688,PA0805,DNEG10360760
69689,PA0806,DNEG10360761
69690,PA0807,DNEG10360762
69691,PA0808,DNEG10360763
69692,PA0809,DNEG10360764
69693,PA0810,DNEG10360765
69694,PA0811,DNEG10360766
69695,PA0812,DNEG10360767
69696,PA0813,DNEG10360768
69697,PA0814,DNEG10360769
69698,PA0815,DNEG10360770
69699,PA0816,DNEG10360771
69700,PA0817,DNEG10360772
69701,PA0818,DNEG10360773
69702,PA0819,DNEG10360774
69703,PA0820,DNEG10360775
69704,PA0821,DNEG10360776
69705,PA0823,DNEG10360777
69706,PA0824,DNEG10360778
69707,PA0825,DNEG10360779
69708,PA0826,DNEG10360780
69709,PA0827,DNEG10360781
69710,PA0828,DNEG10360782
69711,PA0829,DNEG10360783
69712,PA0830,DNEG10360784
69713,PA0831,DNEG10360785
69714,PA0832,DNEG10360786
69715,PA0833,DNEG10360787
69716,PA0834,DNEG10360788
69717,PA0835,DNEG10360789
69718,PA0836,DNEG10360790
69719,PA0837,DNEG10360791
69720,PA0838,DNEG10360792
69721,PA0839,DNEG10360793
69722,PA0840,DNEG10360794
69723,PA0841,DNEG10360795
69724,PA0842,DNEG10360796
69725,PA0843,DNEG10360797
69726,PA0844,DNEG10360798
69727,PA0845,DNEG10360799
69728,PA0846,DNEG10360800
69729,PA0847,DNEG10360801
69730,PA0848,DNEG10360802
69731,PA0849,DNEG10360803
69732,PA0850,DNEG10360804
69733,PA0851,DNEG10360805
69734,PA0852,DNEG10360806
69735,PA0853,DNEG10360807
69736,PA0854,DNEG10360808
69737,PA0855,DNEG10360809
69738,PA0856,DNEG10360810
69739,PA0857,DNEG10360811
69740,PA0858,DNEG10360812
69741,PA0859,DNEG10360813
69742,PA0860,DNEG10360814
69743,PA0861,DNEG10360815
69744,PA0862,DNEG10360816
69745,PA0863,DNEG10360817
69746,PA0864,DNEG10360818
69747,PA0865,DNEG10360819
69748,PA0866,DNEG10360820
69749,PA0867,DNEG10360821
69750,PA0868,DNEG10360822
69751,PA0869,DNEG10360823
69752,PA0870,DNEG10360824
69753,PA0871,DNEG10360825
69754,PA0872,DNEG10360826
69755,PA0873,DNEG10360827
69756,PA0874,DNEG10360828
69757,PA0875,DNEG10360829
69758,PA0876,DNEG10360830
69759,PA0877,DNEG10360831
69760,PA0878,DNEG10360832
69761,PA0879,DNEG10360833
69762,PA0880,DNEG10360834
69763,PA0881,DNEG10360835
69764,PA0882,DNEG10360836
69765,PA0883,DNEG10360837
69766,PA0884,DNEG10360838
69767,PA0885,DNEG10360839
69768,PA0886,DNEG10360840
69769,PA0887,DNEG10360841
69770,PA0888,DNEG10360842
69771,PA0889,DNEG10360843
69772,PA0890,DNEG10360844
69773,PA0891,DNEG10360845
69774,PA0892,DNEG10360846
69775,PA0893,DNEG10360847
69776,PA0894,DNEG10360848
69777,PA0895,DNEG10360849
69778,PA0896,DNEG10360850
69779,PA0897,DNEG10360851
69780,PA0898,DNEG10360852
69781,PA0899,DNEG10360853
69782,PA0900,DNEG10360854
69783,PA0901,DNEG10360855
69784,PA0902,DNEG10360856
69785,PA0903,DEG10360038
69786,PA0904,DEG10360039
69787,PA0905,DNEG10360857
69788,PA0906,DEG10360040
69789,PA0907,DNEG10360858
69790,PA0908,DNEG10360859
69791,PA0909,DNEG10360860
69792,PA0910,DNEG10360861
69793,PA0911,DNEG10360862
69794,PA0912,DNEG10360863
69795,PA0913,DNEG10360864
69796,PA0914,DNEG10360865
69797,PA0915,DNEG10360866
69798,PA0916,DNEG10360867
69799,PA0917,DNEG10360868
69800,PA0918,DNEG10360869
69801,PA0919,DNEG10360870
69802,PA0920,DNEG10360871
69803,PA0921,DNEG10360872
69804,PA0922,DNEG10360873
69805,PA0923,DNEG10360874
69806,PA0924,DNEG10360875
69807,PA0925,DNEG10360876
69808,PA0926,DNEG10360877
69809,PA0927,DNEG10360878
69810,PA0928,DNEG10360879
69811,PA0929,DNEG10360880
69812,PA0930,DNEG10360881
69813,PA0931,DNEG10360882
69814,PA0932,DNEG10360883
69815,PA0933,DNEG10360884
69816,PA0934,DNEG10360885
69817,PA0935,DNEG10360886
69818,PA0936,DNEG10360887
69819,PA0937,DNEG10360888
69820,PA0938,DNEG10360889
69821,PA0939,DNEG10360890
69822,PA0940,DNEG10360891
69823,PA0941,DNEG10360892
69824,PA0942,DNEG10360893
69825,PA0943,DNEG10360894
69826,PA0944,DNEG10360895
69827,PA0945,DNEG10360896
69828,PA0946,DNEG10360897
69829,PA0947,DEG10360041
69830,PA0948,DNEG10360898
69831,PA0949,DNEG10360899
69832,PA0950,DNEG10360900
69833,PA0951,DNEG10360901
69834,PA0951a,-
69835,PA0952,DNEG10360902
69836,PA0953,DNEG10360903
69837,PA0954,DNEG10360904
69838,PA0955,DNEG10360905
69839,PA0956,DEG10360042
69840,PA0957,DNEG10360906
69841,PA0958,DNEG10360907
69842,PA0959,DNEG10360908
69843,PA0960,DNEG10360909
69844,PA0961,DNEG10360910
69845,PA0962,DNEG10360911
69846,PA0963,DEG10360043
69847,PA0964,DNEG10360912
69848,PA0965,DNEG10360913
69849,PA0966,DNEG10360914
69850,PA0967,DNEG10360915
69851,PA0968,DNEG10360916
69852,PA0969,DEG10360044
69853,PA0970,DEG10360045
69854,PA0971,DEG10360046
69855,PA0972,DEG10360047
69856,PA0973,DNEG10360917
69857,PA0974,DNEG10360918
69858,PA0975,DNEG10360919
69859,PA0976,DNEG10360920
69860,PA0978,DNEG10360921
69861,PA0979,DNEG10360922
69862,PA0981,DNEG10360923
69863,PA0982,DNEG10360924
69864,PA0983,DNEG10360925
69865,PA0984,DNEG10360926
69866,PA0985,DNEG10360927
69867,PA0986,DNEG10360928
69868,PA0987,DNEG10360929
69869,PA0988,DNEG10360930
69870,PA0989,DNEG10360931
69871,PA0990,DNEG10360932
69872,PA0992,DNEG10360933
69873,PA0993,DNEG10360934
69874,PA0994,DNEG10360935
69875,PA0995,DNEG10360936
69876,PA0996,DNEG10360937
69877,PA0997,DNEG10360938
69878,PA0998,DNEG10360939
69879,PA0999,DNEG10360940
69880,PA1000,DNEG10360941
69881,PA1001,DNEG10360942
69882,PA1002,DNEG10360943
69883,PA1003,DNEG10360944
69884,PA1004,DNEG10360945
69885,PA1005,DNEG10360946
69886,PA1006,DNEG10360947
69887,PA1007,DNEG10360948
69888,PA1008,DNEG10360949
69889,PA1009,DNEG10360950
69890,PA1010,DEG10360048
69891,PA1011,DNEG10360951
69892,PA1012,DNEG10360952
69893,PA1013,DNEG10360953
69894,PA1014,DNEG10360954
69895,PA1015,DNEG10360955
69896,PA1016,DNEG10360956
69897,PA1017,DNEG10360957
69898,PA1018,DNEG10360958
69899,PA1019,DNEG10360959
69900,PA1019a,-
69901,PA1020,DNEG10360960
69902,PA1021,DNEG10360961
69903,PA1022,DNEG10360962
69904,PA1023,DNEG10360963
69905,PA1024,DNEG10360964
69906,PA1025,DNEG10360965
69907,PA1026,DNEG10360966
69908,PA1027,DNEG10360967
69909,PA1028,DNEG10360968
69910,PA1030,DNEG10360969
69911,PA1031,DNEG10360970
69912,PA1032,DNEG10360971
69913,PA1033,DNEG10360972
69914,PA1034,DNEG10360973
69915,PA1035,DNEG10360974
69916,PA1036,DNEG10360975
69917,PA1037,DNEG10360976
69918,PA1038,DNEG10360977
69919,PA1039,DNEG10360978
69920,PA1040,DNEG10360979
69921,PA1041,DNEG10360980
69922,PA1042,DNEG10360981
69923,PA1043,DNEG10360982
69924,PA1044,DNEG10360983
69925,PA1045,DNEG10360984
69926,PA1046,DNEG10360985
69927,PA1047,DNEG10360986
69928,PA1048,DNEG10360987
69929,PA1049,DNEG10360988
69930,PA1050,DNEG10360989
69931,PA1051,DNEG10360990
69932,PA1052,DNEG10360991
69933,PA1052a,-
69934,PA1053,DNEG10360992
69935,PA1054,DNEG10360993
69936,PA1055,DNEG10360994
69937,PA1056,DEG10360049
69938,PA1057,DNEG10360995
69939,PA1058,DNEG10360996
69940,PA1059,DEG10360050
69941,PA1060,DNEG10360997
69942,PA1061,DNEG10360998
69943,PA1062,DNEG10360999
69944,PA1063,DNEG10361000
69945,PA1064,DNEG10361001
69946,PA1065,DNEG10361002
69947,PA1066,DNEG10361003
69948,PA1067,DNEG10361004
69949,PA1068,DNEG10361005
69950,PA1069,DNEG10361006
69951,PA1070,DNEG10361007
69952,PA1071,DNEG10361008
69953,PA1072,DNEG10361009
69954,PA1073,DNEG10361010
69955,PA1074,DNEG10361011
69956,PA1075,DNEG10361012
69957,PA1076,DNEG10361013
69958,PA1077,DNEG10361014
69959,PA1078,DNEG10361015
69960,PA1079,DNEG10361016
69961,PA1080,DNEG10361017
69962,PA1081,DNEG10361018
69963,PA1082,DNEG10361019
69964,PA1083,DNEG10361020
69965,PA1084,DNEG10361021
69966,PA1085,DNEG10361022
69967,PA1086,DNEG10361023
69968,PA1087,DNEG10361024
69969,PA1088,DNEG10361025
69970,PA1089,DNEG10361026
69971,PA1090,DNEG10361027
69972,PA1091,DNEG10361028
69973,PA1092,DNEG10361029
69974,PA1093,DNEG10361030
69975,PA1094,DNEG10361031
69976,PA1095,DNEG10361032
69977,PA1096,DNEG10361033
69978,PA1097,DNEG10361034
69979,PA1098,DNEG10361035
69980,PA1099,DNEG10361036
69981,PA1100,DNEG10361037
69982,PA1101,DNEG10361038
69983,PA1102,DNEG10361039
69984,PA1103,DNEG10361040
69985,PA1104,DNEG10361041
69986,PA1105,DNEG10361042
69987,PA1106,DNEG10361043
69988,PA1107,DNEG10361044
69989,PA1108,DNEG10361045
69990,PA1109,DNEG10361046
69991,PA1110,DNEG10361047
69992,PA1111,DNEG10361048
69993,PA1112,DNEG10361049
69994,PA1112a,-
69995,PA1112b,-
69996,PA1113,DNEG10361050
69997,PA1114,DNEG10361051
69998,PA1115,DNEG10361052
69999,PA1116,DNEG10361053
70000,PA1117,DNEG10361054
70001,PA1118,DNEG10361055
70002,PA1119,DNEG10361056
70003,PA1120,DNEG10361057
70004,PA1121,DNEG10361058
70005,PA1123,DNEG10361059
70006,PA1124,DNEG10361060
70007,PA1125,DNEG10361061
70008,PA1126,DNEG10361062
70009,PA1127,DNEG10361063
70010,PA1128,DNEG10361064
70011,PA1129,DNEG10361065
70012,PA1130,DNEG10361066
70013,PA1131,DNEG10361067
70014,PA1132,DNEG10361068
70015,PA1133,DNEG10361069
70016,PA1134,DNEG10361070
70017,PA1135,DNEG10361071
70018,PA1136,DNEG10361072
70019,PA1137,DNEG10361073
70020,PA1138,DNEG10361074
70021,PA1139,DNEG10361075
70022,PA1140,DNEG10361076
70023,PA1141,DNEG10361077
70024,PA1142,DNEG10361078
70025,PA1143,DNEG10361079
70026,PA1144,DNEG10361080
70027,PA1145,DNEG10361081
70028,PA1146,DNEG10361082
70029,PA1147,DNEG10361083
70030,PA1148,DNEG10361084
70031,PA1149,DNEG10361085
70032,PA1150,DNEG10361086
70033,PA1151,DNEG10361087
70034,PA1153,DNEG10361088
70035,PA1154,DNEG10361089
70036,PA1155,DEG10360051
70037,PA1156,DEG10360052
70038,PA1157,DNEG10361090
70039,PA1158,DNEG10361091
70040,PA1159,DNEG10361092
70041,PA1160,DNEG10361093
70042,PA1161,DNEG10361094
70043,PA1162,DEG10360053
70044,PA1163,DNEG10361095
70045,PA1164,DNEG10361096
70046,PA1165,DNEG10361097
70047,PA1166,DNEG10361098
70048,PA1167,DNEG10361099
70049,PA1168,DNEG10361100
70050,PA1169,DNEG10361101
70051,PA1170,DNEG10361102
70052,PA1171,DNEG10361103
70053,PA1172,DNEG10361104
70054,PA1173,DNEG10361105
70055,PA1174,DNEG10361106
70056,PA1175,DNEG10361107
70057,PA1176,DNEG10361108
70058,PA1177,DNEG10361109
70059,PA1178,DNEG10361110
70060,PA1179,DNEG10361111
70061,PA1180,DNEG10361112
70062,PA1181,DNEG10361113
70063,PA1182,DNEG10361114
70064,PA1183,DNEG10361115
70065,PA1184,DNEG10361116
70066,PA1185,DNEG10361117
70067,PA1186,DNEG10361118
70068,PA1187,DNEG10361119
70069,PA1188,DNEG10361120
70070,PA1189,DNEG10361121
70071,PA1190,DNEG10361122
70072,PA1191,DNEG10361123
70073,PA1192,DNEG10361124
70074,PA1193,DNEG10361125
70075,PA1194,DNEG10361126
70076,PA1195,DNEG10361127
70077,PA1196,DNEG10361128
70078,PA1197,DNEG10361129
70079,PA1198,DNEG10361130
70080,PA1199,DNEG10361131
70081,PA1200,DNEG10361132
70082,PA1201,DNEG10361133
70083,PA1202,DNEG10361134
70084,PA1203,DNEG10361135
70085,PA1204,DNEG10361136
70086,PA1205,DNEG10361137
70087,PA1206,DNEG10361138
70088,PA1207,DNEG10361139
70089,PA1208,DNEG10361140
70090,PA1209,DNEG10361141
70091,PA1210,DNEG10361142
70092,PA1211,DNEG10361143
70093,PA1212,DNEG10361144
70094,PA1213,DNEG10361145
70095,PA1214,DNEG10361146
70096,PA1215,DNEG10361147
70097,PA1216,DNEG10361148
70098,PA1217,DNEG10361149
70099,PA1218,DNEG10361150
70100,PA1219,DNEG10361151
70101,PA1220,DNEG10361152
70102,PA1221,DNEG10361153
70103,PA1222,DNEG10361154
70104,PA1223,DNEG10361155
70105,PA1224,DNEG10361156
70106,PA1225,DNEG10361157
70107,PA1226,DNEG10361158
70108,PA1227,DNEG10361159
70109,PA1228,DNEG10361160
70110,PA1229,DNEG10361161
70111,PA1230,DNEG10361162
70112,PA1231,DNEG10361163
70113,PA1232,DNEG10361164
70114,PA1233,DNEG10361165
70115,PA1234,DNEG10361166
70116,PA1235,DNEG10361167
70117,PA1236,DNEG10361168
70118,PA1237,DNEG10361169
70119,PA1238,DNEG10361170
70120,PA1239,DNEG10361171
70121,PA1240,DNEG10361172
70122,PA1241,DNEG10361173
70123,PA1242,DNEG10361174
70124,PA1243,DNEG10361175
70125,PA1244,DNEG10361176
70126,PA1245,DNEG10361177
70127,PA1246,DNEG10361178
70128,PA1247,DNEG10361179
70129,PA1248,DNEG10361180
70130,PA1249,DNEG10361181
70131,PA1250,DNEG10361182
70132,PA1251,DNEG10361183
70133,PA1252,DNEG10361184
70134,PA1253,DNEG10361185
70135,PA1254,DNEG10361186
70136,PA1255,DNEG10361187
70137,PA1256,DNEG10361188
70138,PA1257,DNEG10361189
70139,PA1258,DNEG10361190
70140,PA1259,DNEG10361191
70141,PA1260,DNEG10361192
70142,PA1261,DNEG10361193
70143,PA1262,DNEG10361194
70144,PA1263,DNEG10361195
70145,PA1264,DNEG10361196
70146,PA1265,DNEG10361197
70147,PA1266,DNEG10361198
70148,PA1267,DNEG10361199
70149,PA1268,DNEG10361200
70150,PA1269,DNEG10361201
70151,PA1270,DNEG10361202
70152,PA1271,DNEG10361203
70153,PA1272,DNEG10361204
70154,PA1273,DNEG10361205
70155,PA1274,DNEG10361206
70156,PA1275,DNEG10361207
70157,PA1276,DNEG10361208
70158,PA1277,DNEG10361209
70159,PA1278,DNEG10361210
70160,PA1279,DNEG10361211
70161,PA1280,DNEG10361212
70162,PA1281,DNEG10361213
70163,PA1282,DNEG10361214
70164,PA1283,DNEG10361215
70165,PA1284,DNEG10361216
70166,PA1285,DNEG10361217
70167,PA1286,DNEG10361218
70168,PA1287,DNEG10361219
70169,PA1288,DNEG10361220
70170,PA1289,DNEG10361221
70171,PA1290,DNEG10361222
70172,PA1291,DNEG10361223
70173,PA1292,DNEG10361224
70174,PA1293,DNEG10361225
70175,PA1294,DNEG10361226
70176,PA1295,DNEG10361227
70177,PA1296,DNEG10361228
70178,PA1297,DNEG10361229
70179,PA1298,DNEG10361230
70180,PA1299,DNEG10361231
70181,PA1300,DNEG10361232
70182,PA1301,DNEG10361233
70183,PA1302,DNEG10361234
70184,PA1303,DNEG10361235
70185,PA1304,DNEG10361236
70186,PA1305,DNEG10361237
70187,PA1306,DNEG10361238
70188,PA1307,DNEG10361239
70189,PA1308,DNEG10361240
70190,PA1309,DNEG10361241
70191,PA1310,DNEG10361242
70192,PA1311,DNEG10361243
70193,PA1312,DNEG10361244
70194,PA1313,DNEG10361245
70195,PA1314,DNEG10361246
70196,PA1315,DNEG10361247
70197,PA1316,DNEG10361248
70198,PA1317,DNEG10361249
70199,PA1318,DNEG10361250
70200,PA1319,DNEG10361251
70201,PA1320,DNEG10361252
70202,PA1321,DNEG10361253
70203,PA1322,DNEG10361254
70204,PA1323,DNEG10361255
70205,PA1324,DNEG10361256
70206,PA1325,DNEG10361257
70207,PA1326,DNEG10361258
70208,PA1327,DNEG10361259
70209,PA1328,DNEG10361260
70210,PA1329,DNEG10361261
70211,PA1330,DNEG10361262
70212,PA1331,DNEG10361263
70213,PA1332,DNEG10361264
70214,PA1333,DNEG10361265
70215,PA1334,DNEG10361266
70216,PA1335,DNEG10361267
70217,PA1336,DNEG10361268
70218,PA1337,DNEG10361269
70219,PA1338,DNEG10361270
70220,PA1339,DNEG10361271
70221,PA1340,DNEG10361272
70222,PA1341,DNEG10361273
70223,PA1342,DNEG10361274
70224,PA1343,DNEG10361275
70225,PA1344,DNEG10361276
70226,PA1345,DNEG10361277
70227,PA1346,DNEG10361278
70228,PA1347,DNEG10361279
70229,PA1348,DNEG10361280
70230,PA1349,DNEG10361281
70231,PA1350,DNEG10361282
70232,PA1351,DNEG10361283
70233,PA1352,DNEG10361284
70234,PA1353,DNEG10361285
70235,PA1354,DNEG10361286
70236,PA1355,DNEG10361287
70237,PA1356,DNEG10361288
70238,PA1357,DNEG10361289
70239,PA1358,DNEG10361290
70240,PA1359,DNEG10361291
70241,PA1360,DNEG10361292
70242,PA1361,DNEG10361293
70243,PA1362,DNEG10361294
70244,PA1363,DNEG10361295
70245,PA1364,DNEG10361296
70246,PA1365,DNEG10361297
70247,PA1366,DNEG10361298
70248,PA1367,DNEG10361299
70249,PA1368,DNEG10361300
70250,PA1369,DNEG10361301
70251,PA1370,DNEG10361302
70252,PA1371,DNEG10361303
70253,PA1372,DNEG10361304
70254,PA1373,DNEG10361305
70255,PA1374,DNEG10361306
70256,PA1375,DEG10360054
70257,PA1376,DNEG10361307
70258,PA1377,DNEG10361308
70259,PA1378,DNEG10361309
70260,PA1379,DNEG10361310
70261,PA1380,DNEG10361311
70262,PA1381,DNEG10361312
70263,PA1382,DNEG10361313
70264,PA1383,DNEG10361314
70265,PA1384,DNEG10361315
70266,PA1385,DNEG10361316
70267,PA1386,DNEG10361317
70268,PA1387,DNEG10361318
70269,PA1388,DNEG10361319
70270,PA1389,DNEG10361320
70271,PA1390,DNEG10361321
70272,PA1391,DNEG10361322
70273,PA1392,DNEG10361323
70274,PA1393,DNEG10361324
70275,PA1394,DNEG10361325
70276,PA1395,DNEG10361326
70277,PA1396,DNEG10361327
70278,PA1397,DNEG10361328
70279,PA1398,DNEG10361329
70280,PA1399,DNEG10361330
70281,PA1400,DNEG10361331
70282,PA1401,DNEG10361332
70283,PA1402,DNEG10361333
70284,PA1403,DNEG10361334
70285,PA1404,DNEG10361335
70286,PA1405,DNEG10361336
70287,PA1406,DNEG10361337
70288,PA1407,DNEG10361338
70289,PA1408,DNEG10361339
70290,PA1409,DNEG10361340
70291,PA1410,DNEG10361341
70292,PA1411,DNEG10361342
70293,PA1412,DNEG10361343
70294,PA1413,DNEG10361344
70295,PA1414,DNEG10361345
70296,PA1415,DNEG10361346
70297,PA1416,DNEG10361347
70298,PA1417,DNEG10361348
70299,PA1418,DNEG10361349
70300,PA1419,DNEG10361350
70301,PA1420,DNEG10361351
70302,PA1421,DNEG10361352
70303,PA1422,DNEG10361353
70304,PA1423,DNEG10361354
70305,PA1424,DNEG10361355
70306,PA1424a,-
70307,PA1425,DNEG10361356
70308,PA1428a,-
70309,PA1428,DNEG10361357
70310,PA1429,DNEG10361358
70311,PA1430,DNEG10361359
70312,PA1431,DNEG10361360
70313,PA1432,DNEG10361361
70314,PA1433,DNEG10361362
70315,PA1434,DNEG10361363
70316,PA1435,DNEG10361364
70317,PA1436,DNEG10361365
70318,PA1437,DNEG10361366
70319,PA1438,DNEG10361367
70320,PA1439,DNEG10361368
70321,PA1440,DNEG10361369
70322,PA1441,DNEG10361370
70323,PA1442,DNEG10361371
70324,PA1443,DNEG10361372
70325,PA1444,DNEG10361373
70326,PA1445,DNEG10361374
70327,PA1446,DNEG10361375
70328,PA1447,DNEG10361376
70329,PA1448,DNEG10361377
70330,PA1449,DNEG10361378
70331,PA1450,DNEG10361379
70332,PA1451,DNEG10361380
70333,PA1452,DNEG10361381
70334,PA1453,DNEG10361382
70335,PA1454,DNEG10361383
70336,PA1455,DNEG10361384
70337,PA1456,DNEG10361385
70338,PA1457,DNEG10361386
70339,PA1458,DNEG10361387
70340,PA1459,DNEG10361388
70341,PA1460,DNEG10361389
70342,PA1461,DNEG10361390
70343,PA1462,DNEG10361391
70344,PA1463,DNEG10361392
70345,PA1464,DNEG10361393
70346,PA1465,DNEG10361394
70347,PA1466,DNEG10361395
70348,PA1467,DNEG10361396
70349,PA1468,DNEG10361397
70350,PA1469,DNEG10361398
70351,PA1470,DNEG10361399
70352,PA1471,DNEG10361400
70353,PA1472,DNEG10361401
70354,PA1473,DNEG10361402
70355,PA1474,DNEG10361403
70356,PA1475,DEG10360055
70357,PA1476,DNEG10361404
70358,PA1477,DNEG10361405
70359,PA1478,DNEG10361406
70360,PA1479,DNEG10361407
70361,PA1480,DNEG10361408
70362,PA1481,DNEG10361409
70363,PA1482,DNEG10361410
70364,PA1483,DNEG10361411
70365,PA1483a,-
70366,PA1484,DNEG10361412
70367,PA1485,DNEG10361413
70368,PA1486,DNEG10361414
70369,PA1487,DNEG10361415
70370,PA1488,DNEG10361416
70371,PA1489,DNEG10361417
70372,PA1490,DNEG10361418
70373,PA1491,DNEG10361419
70374,PA1492,DNEG10361420
70375,PA1493,DNEG10361421
70376,PA1494,DNEG10361422
